id,member_id,genre_kor,nickname,title,description,cover_url,status,total_heart_count,total_view_count,favor_count,created_at,updated_at,deleted_at,score
3718,c5feb400-4106-4f50-9224-20aa1f53fe1a,코미디,3717번째 사람,Show By Rock!!: Plasmagica na Gogo,Show By Rock!!: Plasmagica na Gogo에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/13/79762.webp?s=ee071a53fc030472a32e7073752553c2,ACTIVE,3,469,333,2023-06-27 00:33:14.962273,,,5.85
3719,b3dcaf39-7867-4ef7-ad2a-028f8c4c074c,"액션,판타지,무술",3718번째 사람,Youseiki Suikoden,Youseiki Suikoden에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/5/46519.webp?s=e640f56fda6794aade1bfe99796108d8,ACTIVE,1,1240,111,2023-06-27 00:33:14.962273,,,5.85
3720,d6f47919-4701-4ac4-b8b8-cfe426b2af85,"코미디,드라마,일상",3719번째 사람,Alps no Shoujo Heidi Pilot,Alps no Shoujo Heidi Pilot에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/2/29867.webp?s=0f942483a8e3150dbfb641a05a0be723,ACTIVE,1,419,111,2023-06-27 00:33:14.962273,,,5.84
3721,a37c80d5-a73e-4c7f-986f-e6591314d5a0,"코미디,일상",3720번째 사람,Choboraunyopomi Gekijou Ai Mai Mii,Choboraunyopomi Gekijou Ai Mai Mii에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/7/45306.webp?s=0389e6441652bea67a97a8d76783e2d0,ACTIVE,13,16846,131313,2023-06-27 00:33:14.962273,,,5.83
3722,9e959117-78f6-409a-ad96-adbfd831fba4,"액션,SF,슈퍼파워",3721번째 사람,Choujin Locke: Mirror Ring,Choujin Locke: Mirror Ring에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/6/26396.webp?s=8c53cf33080cd263e6250ad112928e90,ACTIVE,1,391,111,2023-06-27 00:33:14.962273,,,5.84
3723,b8149857-439a-441e-8d7d-5e084490f7d5,"판타지,호러,초자연적",3722번째 사람,Chuumon no Ooi Ryouriten (1993),Chuumon no Ooi Ryouriten (1993)에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/6/74516.webp?s=8d9caf14391720e3b2f6fe3f1ce5e01c,ACTIVE,1,238,111,2023-06-27 00:33:14.962273,,,5.83
3724,c35f9910-411a-4119-8041-129b8ba5f50c,"코미디,음악",3723번째 사람,ClassicaLoid,ClassicaLoid에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/2/88678.webp?s=2526af15f5de9a5861cb8d4c6a7c2de2,ACTIVE,25,11717,252525,2023-06-27 00:33:14.962273,,,5.84
3725,2eef753f-40b4-408d-98ce-4ab1b704b5e8,"액션,메카",3724번째 사람,Grendizer Giga,Grendizer Giga에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/9/75834.webp?s=7a12e2d7c780a4a845a14ef2b060c841,ACTIVE,1,207,111,2023-06-27 00:33:14.962273,,,5.84
3726,f973223f-4ad3-4e6a-b97b-6475c5e5c072,"판타지,어린이",3725번째 사람,Hoshi no Orpheus,Hoshi no Orpheus에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/13/78891.webp?s=6b518a4232304eee58ed45e1feb6a4f7,ACTIVE,1,310,111,2023-06-27 00:33:14.962273,,,5.84
3727,0e5a302b-34fb-407e-8102-e684604b463a,코미디,3726번째 사람,Imokawa Mukuzo: Genkanban no Maki,Imokawa Mukuzo: Genkanban no Maki에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/qm_50.gif?s=d4a014bf57649e73109c9fadc7c9c180,ACTIVE,1,208,111,2023-06-27 00:33:14.962273,,,5.83
3728,d6bfcf6d-a76c-4f0e-936b-715024a2a435,"판타지,SF",3727번째 사람,Love Position: Halley Densetsu,Love Position: Halley Densetsu에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/9/12399.webp?s=c2b1efcd839fce24dbd35fc6b9f65568,ACTIVE,1,398,111,2023-06-27 00:33:14.962273,,,5.84
3729,bc83c149-69d3-4d71-800b-ed9d57dfcd0f,코미디,3728번째 사람,Mini Moni the TV,Mini Moni the TV에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/7/7500.webp?s=1198193cce0e9a3d92992746a6640110,ACTIVE,15,273,151515,2023-06-27 00:33:14.962273,,,5.84
3730,d3c7b6cc-d1a7-4c27-b984-7c13cc6b3d96,"액션,메카,SF",3729번째 사람,Next Senki Ehrgeiz,Next Senki Ehrgeiz에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/1627/110624.webp?s=56d62c13d5ac267ecb1026dbda35307a,ACTIVE,12,472,121212,2023-06-27 00:33:14.962273,,,5.84
3731,9de5d9bb-3261-41eb-abfe-722b6068294c,"코미디,악마",3730번째 사람,Onizushi,Onizushi에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/4/79804.webp?s=c78cfa2f93a721f9280c25677be201c8,ACTIVE,3,153,333,2023-06-27 00:33:14.962273,,,5.84
3732,fee77725-9225-4128-b3b4-b4a1cd62ab30,"음악,우주",3731번째 사람,Ravex in Tezuka World,Ravex in Tezuka World에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/13/14865.webp?s=fa93edd8a04d222c44ecdeb30674ea22,ACTIVE,1,620,111,2023-06-27 00:33:14.962273,,,5.84
3733,4f45bbaf-9332-400a-af5b-fdc56e12a42c,"로맨스,SF",3732번째 사람,Soul Link Picture Drama,Soul Link Picture Drama에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/8/28530.webp?s=e0bfecc0a02de656c86d10162a31c102,ACTIVE,3,603,333,2023-06-27 00:33:14.962273,,,5.84
3734,759c640e-4a13-4ac4-bc10-e79764a8c7e5,"코미디,메카,로맨스",3733번째 사람,Akane Maniax,Akane Maniax에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/6/5237.webp?s=d3925bc0d57e6ce3a5f7ea4862023627,ACTIVE,3,13988,333,2023-06-27 00:33:14.962273,,,5.83
3735,5d9bd461-ed10-49cb-93ab-d2f4902c70ab,"액션,메카,패러디,SF",3734번째 사람,Awake,Awake에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/1993/119022.webp?s=770f5bfd2b5a260cadf5e67870d27635,ACTIVE,2,276,222,2023-06-27 00:33:14.962273,,,5.83
3736,771776a4-20f6-49cb-9cb2-07f9f3847ba1,"액션,어린이",3735번째 사람,Battle Break,Battle Break에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/9/36619.webp?s=7cf73668f171bea137f297085d3e25aa,ACTIVE,1,189,111,2023-06-27 00:33:14.962273,,,5.83
3737,d9751c2f-b5b5-4f9e-9bee-394d26a99c88,"액션,호러,무술,슈퍼파워,초자연적",3736번째 사람,Battle Royal High School,Battle Royal High School에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/1174/116428.webp?s=6960d1ebbd903604f77363e3049af04f,ACTIVE,1,2899,111,2023-06-27 00:33:14.962273,,,5.83
3738,4063f9a4-5851-4ab8-9e19-7f88a1d84d68,판타지,3737번째 사람,Doudou,Doudou에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/8/37559.webp?s=0f30e6d4bb2065e0ece1befcdbc8dcb2,ACTIVE,2,234,222,2023-06-27 00:33:14.962273,,,5.83
3739,b960a9ad-347e-46f0-b5d0-3dde69da820d,"드라마,역사",3738번째 사람,Hashire Melos,Hashire Melos에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/1040/122786.webp?s=b055701ccdca6d4205b08112b681c306,ACTIVE,1,338,111,2023-06-27 00:33:14.962273,,,5.83
3740,de0ac6f1-aa71-43c6-bed7-f0c77f3b3f58,코미디,3739번째 사람,Mame-Mofu Collab Animation,Mame-Mofu Collab Animation에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/3/80694.webp?s=4397345375a10dcec11974ddae57780f,ACTIVE,1,119,111,2023-06-27 00:33:14.962273,,,5.83
3741,8eb344e4-ae1e-42f0-9689-28c91195af9d,"코미디,로맨스,SF",3740번째 사람,Misute♡naide Daisy,Misute♡naide Daisy에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/1/1936.webp?s=df1cbec884053bb1d99dc195fb8ad554,ACTIVE,12,720,121212,2023-06-27 00:33:14.962273,,,5.83
3742,44ec2719-ed04-4f86-8ab3-988b8a775a1b,"판타지,역사",3741번째 사람,Ougon no Hou: El Cantare no Rekishikan,Ougon no Hou: El Cantare no Rekishikan에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/1950/112364.webp?s=be32fb44aab99072b63fa9f7f8888dba,ACTIVE,1,308,111,2023-06-27 00:33:14.962273,,,5.83
3743,557bce8d-1841-4d08-8e9e-6b0539454b70,"코미디,일상",3742번째 사람,Peeping Life TV: Season 1??,Peeping Life TV: Season 1??에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/9/76469.webp?s=fe96304b05446d987143fefb83312a95,ACTIVE,12,1573,121212,2023-06-27 00:33:14.962273,,,5.83
3744,1ecd026b-abcc-4171-a0d6-3901bc2fd6ab,SF,3743번째 사람,Utopa,Utopa에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/9/76579.webp?s=97d3b35e921fe608949d586697ac02b5,ACTIVE,1,590,111,2023-06-27 00:33:14.962273,,,5.83
3745,ec65c8fc-ff1e-4dbd-b9b1-5fb9aa6e2108,액션,3744번째 사람,Band of Ninja,Band of Ninja에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/1620/94336.webp?s=d12d0fe6aa215872b8bd30bd505d9fc6,ACTIVE,1,748,111,2023-06-27 00:33:14.962273,,,5.82
3746,163babbe-b020-413a-b04f-52810dd65a77,드라마,3745번째 사람,Denshinbashira no Okaasan,Denshinbashira no Okaasan에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/1351/130013.webp?s=8a8f0de2acc587d816b3bf95a07027da,ACTIVE,1,224,111,2023-06-27 00:33:14.962273,,,5.82
3747,978c1722-040a-406d-896c-9573624f6766,"판타지,어린이",3746번째 사람,Doggy Poo,Doggy Poo에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/characters/13/37666.webp?s=a4550e295aed923e5c073e5b6e21e21b,ACTIVE,1,2212,111,2023-06-27 00:33:14.962273,,,5.82
3748,987e75b6-8f3f-4baa-a502-ebe8e3eba26f,"액션,역사,메카",3747번째 사람,Fuuun Ishin Dai☆Shogun,Fuuun Ishin Dai☆Shogun에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/7/60333.webp?s=70deb5bd7d300c4cd3c957b515e4d22f,ACTIVE,12,15758,121212,2023-06-27 00:33:14.962273,,,5.82
3749,90d5135e-cdf7-4c81-86fe-12a6625c8fed,"액션,군대,SF",3748번째 사람,Ice Movie,Ice Movie에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/5/76233.webp?s=361dcbc825976414fb5d3260c3c2197c,ACTIVE,1,804,111,2023-06-27 00:33:14.962273,,,5.82
3750,0f206eb7-fa00-4bb8-afc2-b25159f0e588,판타지,3749번째 사람,Kyoto Animation: Hoshi-hen,Kyoto Animation: Hoshi-hen에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/9/73732.webp?s=e3605f83f61918f4449879ff75ecce10,ACTIVE,1,2295,111,2023-06-27 00:33:14.962273,,,5.82
3751,787864a3-6412-443e-814b-7f5d4800aab1,코미디,3750번째 사람,Onara Gorou,Onara Gorou에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/2/79963.webp?s=c5ddbc324d6b4e528a9ad65fa5336afe,ACTIVE,13,5117,131313,2023-06-27 00:33:14.962273,,,5.82
3752,7604f23d-a15d-40f9-ad31-79806642b4d2,"일상,우주",3751번째 사람,PES: Peace Eco Smile,PES: Peace Eco Smile에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/6/39245.webp?s=0c0bea9950a570d595de617149d50b40,ACTIVE,7,2487,777,2023-06-27 00:33:14.962273,,,5.82
3753,564f1ea1-4cde-42ab-a84b-e6ef3112be63,"SF,일상",3752번째 사람,Platonic Chain,Platonic Chain에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/8/83126.webp?s=762fd7b5bda4362fbc21932d0808d2d6,ACTIVE,24,1091,242424,2023-06-27 00:33:14.962273,,,5.82
3754,5adb4b57-5211-4fef-ab39-296485d1b0d2,"액션,모험,군대,SF",3753번째 사람,Shinkai no Kantai: Submarine 707,Shinkai no Kantai: Submarine 707에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/6/43741.webp?s=24cdf5e798306c31545beef4ac0aa742,ACTIVE,1,299,111,2023-06-27 00:33:14.962273,,,5.82
3755,c10ce8d7-663e-47a2-bd60-77ddc0e94d33,"메카,SF",3754번째 사람,Transformers Zone,Transformers Zone에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/4/13153.webp?s=b1f6c0fc400e906fcf8cad9b8aa76bf6,ACTIVE,1,791,111,2023-06-27 00:33:14.962273,,,5.82
3756,dd3418a6-114e-4965-9d69-eaf3e092e17f,"액션,모험,판타지,역사,SF,초자연적",3755번째 사람,Alexander Senki,Alexander Senki에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/1108/95688.webp?s=be247f38fc7227615feb1135e529770e,ACTIVE,13,4014,131313,2023-06-27 00:33:14.962273,,,5.81
3757,7e2cdfcf-54a6-44c9-ab22-2d5b939d92d9,코미디,3756번째 사람,Boku no Imouto wa &quot;Osaka Okan&quot;: Haishin Gentei Osaka Okan.,Boku no Imouto wa &quot;Osaka Okan&quot;: Haishin Gentei Osaka Okan.에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/1620/94336.webp?s=d12d0fe6aa215872b8bd30bd505d9fc6,ACTIVE,1,2738,111,2023-06-27 00:33:14.962273,,,5.81
3758,5a45a607-f5c9-40cd-89e7-db5cdc0ab0e8,"코미디,로맨스,일상",3757번째 사람,Canvas: Sepia-iro no Motif,Canvas: Sepia-iro no Motif에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/3/22124.webp?s=5f4c55c8b6e150bb77c3a945b11c7fa9,ACTIVE,2,5464,222,2023-06-27 00:33:14.962273,,,5.81
3759,3e048548-fb8a-4e33-adba-ad233f95dc23,판타지,3758번째 사람,Hacka Doll,Hacka Doll에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/6/75751.webp?s=f771313594a0b69990061507ab5402f0,ACTIVE,2,2961,222,2023-06-27 00:33:14.962273,,,5.81
3760,7e1bce1a-b9eb-4ae4-8c04-3a1754043976,"액션,모험,SF",3759번째 사람,Iczer-Girl Iczelion,Iczer-Girl Iczelion에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/1523/99255.webp?s=f384acd474def31d0bfb8ae4b67d9f07,ACTIVE,2,1194,222,2023-06-27 00:33:14.962273,,,5.81
3761,4570c2da-bf7c-4410-ae9d-b7f4f1ffa567,코미디,3760번째 사람,Ishikeri,Ishikeri에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/8/75304.webp?s=c1402fe1338cfa7d2ae30ac31df8dc25,ACTIVE,1,207,111,2023-06-27 00:33:14.962273,,,5.81
3762,e1cf5f20-4fe5-40ab-8cab-f126ddcea492,"드라마,학교,일상",3761번째 사람,Joseito,Joseito에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/6/81193.webp?s=410a442fd9aff056c27f2cd2ad2f1967,ACTIVE,1,774,111,2023-06-27 00:33:14.962273,,,5.81
3763,15c55a1b-92ed-480a-bd5c-a30d14ce3b70,"일상,초자연적",3762번째 사람,Kataribe Shoujo Honoka,Kataribe Shoujo Honoka에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/10/75474.webp?s=f6ba3c7f5d3caaacc90e545edd3bdf0e,ACTIVE,1,241,111,2023-06-27 00:33:14.962273,,,5.81
3764,993522f8-8c16-4a2b-9884-93ed8f18f9fb,"모험,코미디,역사",3763번째 사람,Kidou Shinsengumi Moeyo Ken,Kidou Shinsengumi Moeyo Ken에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/4/3461.webp?s=c05ae4fe681e9afce5242d45af5ebfe6,ACTIVE,4,1114,444,2023-06-27 00:33:14.962273,,,5.81
3765,af51165a-1a93-4e8f-ad5c-55384dcb016c,"모험,판타지,SF",3764번째 사람,Landlock,Landlock에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/13/16588.webp?s=c29b84711ac3d2a15c1916a6e3091c5f,ACTIVE,2,965,222,2023-06-27 00:33:14.962273,,,5.81
3766,3d044246-9453-419a-b9f4-6ba2b8e4d13c,"코미디,로맨스",3765번째 사람,Moekan The Animation,Moekan The Animation에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/1845/123305.webp?s=bdf25a23323e20a2d072b4bc2fbcff4a,ACTIVE,3,1859,333,2023-06-27 00:33:14.962273,,,5.81
3767,af4d4672-c9f7-41af-8546-bf6957d92708,"판타지,어린이,심리,일상",3766번째 사람,Taneyamagahara no Yoru,Taneyamagahara no Yoru에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/1819/112990.webp?s=8c0980e6bfdfadc4202dc2c09e806a01,ACTIVE,1,2428,111,2023-06-27 00:33:14.962273,,,5.81
3768,65b34715-ab28-49b1-96f9-a5f8ec1ab6bb,"코미디,SF,일상",3767번째 사람,Uchurei!,Uchurei!에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/3/56355.webp?s=cb608105da419a91c1cde318e620bc9a,ACTIVE,12,864,121212,2023-06-27 00:33:14.962273,,,5.81
3769,321d4114-c57e-4135-a5a3-1842340f339b,액션,3768번째 사람,Alice in Cyberland,Alice in Cyberland에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/12/10746.webp?s=586d852e26af36c94fac0d76ba9b1b0c,ACTIVE,1,605,111,2023-06-27 00:33:14.962273,,,5.8
3770,59f2f60e-6d09-4485-94c8-38c125ebc096,일상,3769번째 사람,Go! Go! 575,Go! Go! 575에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/12/75228.webp?s=3a9e7e3b319757e1bcf2f4708ad915a1,ACTIVE,4,7755,444,2023-06-27 00:33:14.962273,,,5.8
3771,ff3a7e95-3920-4425-b62b-f3742a29c9ba,"액션,메카,패러디,SF,슈퍼파워",3770번째 사람,Ippatsu Hicchuu!! Devander,Ippatsu Hicchuu!! Devander에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/4/89823.webp?s=6bb39c03e9d297a005d968b8ad339825,ACTIVE,1,316,111,2023-06-27 00:33:14.962273,,,5.8
3772,0c18e4fc-b8d0-48d7-9181-cb78fce81946,"드라마,호러,미스터리,심리",3771번째 사람,Mayoiga,Mayoiga에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/4/79413.webp?s=00b15328d457e89a8596b3746cc4ee4b,ACTIVE,12,117090,121212,2023-06-27 00:33:14.962273,,,5.8
3773,e33d251e-3c74-4568-a0d6-7299581040d1,"코미디,패러디",3772번째 사람,Nurse Witch Komugi-chan Magikarte Z Special,Nurse Witch Komugi-chan Magikarte Z Special에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/10/76792.webp?s=718e0f58b18580146d1abdce1307f04e,ACTIVE,1,1227,111,2023-06-27 00:33:14.962273,,,5.8
3774,bd6fc9ff-ddff-4911-8e34-db3b14020590,"코미디,SF,우주",3773번째 사람,Planetes Picture Drama,Planetes Picture Drama에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/9/29571.webp?s=2a81475aa6f2b425811ed69c5f2c389f,ACTIVE,9,1205,999,2023-06-27 00:33:14.962273,,,5.8
3775,53d1e302-79fd-4194-aac0-a13bb8c53d64,"액션,메카,SF",3774번째 사람,Relic Armor Legaciam,Relic Armor Legaciam에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/5/53359.webp?s=a65574e481ba14d133e5578fd0e2d0ff,ACTIVE,1,686,111,2023-06-27 00:33:14.962273,,,5.8
3776,398ac478-8069-43fb-a262-e02209a28046,"모험,판타지",3775번째 사람,Seisen Cerberus: Ryuukoku no Fatalités,Seisen Cerberus: Ryuukoku no Fatalités에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/5/79459.webp?s=e571e6c83f646daf8787581f43ce5347,ACTIVE,13,49394,131313,2023-06-27 00:33:14.962273,,,5.8
3777,c0136205-3721-423b-8fc4-936846a8867e,코미디,3776번째 사람,Shokupan Mimi,Shokupan Mimi에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/12/78816.webp?s=53049aff5be4076f82ac915e2d1ebae6,ACTIVE,12,803,121212,2023-06-27 00:33:14.962273,,,5.8
3778,d3668de8-8777-4f5f-8613-8f42c7c56ea2,역사,3777번째 사람,Umi no Mizu wa Naze Karai,Umi no Mizu wa Naze Karai에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/10/15839.webp?s=2ed54c9a72d0442ad46022114f510126,ACTIVE,1,531,111,2023-06-27 00:33:14.962273,,,5.8
3779,c35c4c3a-0b34-4506-a353-36d34f607d8c,"액션,드라마,호러",3778번째 사람,Violence Jack: Jigoku Gai-hen,Violence Jack: Jigoku Gai-hen에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/13/12874.webp?s=fa452bc941ebd61b47f04aeac5d6fa04,ACTIVE,1,3456,111,2023-06-27 00:33:14.962273,,,5.8
3780,e2308d8a-5f52-4df4-81dd-2208509b0d9e,"액션,SF,슈퍼파워",3779번째 사람,Ai City,Ai City에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/1859/97113.webp?s=b073d68745d4d820404e6ba2f7279a39,ACTIVE,1,1513,111,2023-06-27 00:33:14.962273,,,5.79
3781,52fb8674-f373-4224-84da-c6fd51c206c7,"액션,코미디,메카,SF",3780번째 사람,Ariel Deluxe,Ariel Deluxe에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/1004/94070.webp?s=c0104f9512ceccbd35dbe17e019f8136,ACTIVE,2,615,222,2023-06-27 00:33:14.962273,,,5.79
3782,51f99077-55af-4a70-afb5-fc19757129e8,일상,3781번째 사람,Around,Around에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/manga/3/219872.webp?s=1138a415b708e25d5d8aced8849bf9ba,ACTIVE,1,468,111,2023-06-27 00:33:14.962273,,,5.79
3783,547b0d24-d7ec-480e-b8bf-f34ad6198563,어린이,3782번째 사람,Bavel no Hon,Bavel no Hon에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/4/8562.webp?s=91a6ff9c64de10d1c88fecfdae785a8a,ACTIVE,1,1906,111,2023-06-27 00:33:14.962273,,,5.79
3784,6ddeebe7-ea30-47f4-9f62-9261afd4d125,SF,3783번째 사람,Dimension Loop,Dimension Loop에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/6/15302.webp?s=0d6048e002864767574a0a68fa9333f5,ACTIVE,1,1805,111,2023-06-27 00:33:14.962273,,,5.79
3785,e7be5e63-be58-4bd6-8e06-544a2fbf31eb,"모험,판타지",3784번째 사람,Endride,Endride에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/12/78289.webp?s=b91937906210fde739a8fc1434efa301,ACTIVE,24,38223,242424,2023-06-27 00:33:14.962273,,,5.79
3786,54af6869-6473-4f7e-901c-17bef5818ab2,"액션,모험,메카,SF",3785번째 사람,Makyou Gaiden Le Deus,Makyou Gaiden Le Deus에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/1449/96410.webp?s=a5458daf7ab0f1cdd4a37773beae10ad,ACTIVE,1,671,111,2023-06-27 00:33:14.962273,,,5.79
3787,1c934b2b-3f0f-47bb-8134-0d4d689033d1,"코미디,메카,군대,SF",3786번째 사람,Nanako Kaitai Shinsho,Nanako Kaitai Shinsho에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/8/16175.webp?s=203a25ef1460c14971fa838977b59485,ACTIVE,6,6733,666,2023-06-27 00:33:14.962273,,,5.79
3788,9682f88e-bf56-4609-b84b-fde08e9a4831,"모험,코미디,판타지,패러디",3787번째 사람,Princess Minerva,Princess Minerva에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/7/73451.webp?s=818522bd8bb37fa13b6e576a40036ef9,ACTIVE,1,805,111,2023-06-27 00:33:14.962273,,,5.79
3789,aa62157b-68a9-4c4d-8932-0dabc1b93abf,"액션,판타지,무술",3788번째 사람,Toukiden Kiwami,Toukiden Kiwami에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/8/65529.webp?s=9ae4d50d7bb6d611c28c1aacd30194f4,ACTIVE,1,518,111,2023-06-27 00:33:14.962273,,,5.79
3790,42201041-2e04-463a-9914-cc8ce3bb0f15,"매직,미스터리,학교",3789번째 사람,Antique Heart,Antique Heart에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/7/56121.webp?s=f48b14efc720519f120a59b850b2ae26,ACTIVE,1,616,111,2023-06-27 00:33:14.962273,,,5.78
3791,2b538d48-bf26-4640-93c4-676ad5b54718,액션,3790번째 사람,Circuit Angel: Ketsui no Starting Grid,Circuit Angel: Ketsui no Starting Grid에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/1489/112885.webp?s=c762521e1d1ca2fbeacc33b072c2dbc7,ACTIVE,1,424,111,2023-06-27 00:33:14.962273,,,5.78
3792,4d35780f-c9e6-43ad-9500-deee038317d7,"액션,SF",3791번째 사람,Exper Zenon,Exper Zenon에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/1509/105899.webp?s=17a779105ea61c8595a4da68e74ba4e8,ACTIVE,1,623,111,2023-06-27 00:33:14.962273,,,5.78
3793,7a6050ec-431a-4372-8d7c-16592ed5d274,"악마,판타지,호러,초자연적",3792번째 사람,Kyoufu Shinbun (2014),Kyoufu Shinbun (2014)에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/4/72885.webp?s=2d028a8f2d86b030c3a2bdf5fd431e34,ACTIVE,16,640,161616,2023-06-27 00:33:14.962273,,,5.78
3794,2e04a792-44ce-4595-ba7a-9b3a7ee829c1,"코미디,역사",3793번째 사람,Mai Zhu,Mai Zhu에 대한 작품 줄거리 입니다,https://cdn.myanimelist.net/r/100x140/images/anime/8/54833.webp?s=63bf309e75bb818cf40f0714f657e1c0,ACTIVE,1,180,111,2023-06-27 00:33:14.962273,,,5.78
